"Time [s]","LVDT #1 (195620) (AVG) []","LVDT #1 (195620) (RMS) []","LVDT #1 (195620) (MIN) []","LVDT #1 (195620) (MAX) []","LVDT #1 (195620) []","LVDT #6 (194512) (AVG) []","LVDT #6 (194512) (RMS) []","LVDT #6 (194512) (MIN) []","LVDT #6 (194512) (MAX) []","LVDT #6 (194512) []","LVDT # 2 (195619) (AVG) []","LVDT # 2 (195619) (RMS) []","LVDT # 2 (195619) (MIN) []","LVDT # 2 (195619) (MAX) []","LVDT # 2 (195619) []","LVDT #7 (198068) (AVG) []","LVDT #7 (198068) (RMS) []","LVDT #7 (198068) (MIN) []","LVDT #7 (198068) (MAX) []","LVDT #7 (198068) []","LVDT #3 (196487) (AVG) []","LVDT #3 (196487) (RMS) []","LVDT #3 (196487) (MIN) []","LVDT #3 (196487) (MAX) []","LVDT #3 (196487) []","LVDT #4 (196488) (AVG) []","LVDT #4 (196488) (RMS) []","LVDT #4 (196488) (MIN) []","LVDT #4 (196488) (MAX) []","LVDT #4 (196488) []","LVDT #5 (194513) (AVG) []","LVDT #5 (194513) (RMS) []","LVDT #5 (194513) (MIN) []","LVDT #5 (194513) (MAX) []","LVDT #5 (194513) []","LVDT #8 (198067) (AVG) []","LVDT #8 (198067) (RMS) []","LVDT #8 (198067) (MIN) []","LVDT #8 (198067) (MAX) []","LVDT #8 (198067) []","channel 1 (AVG) [mA]","channel 1 (RMS) [mA]","channel 1 (MIN) [mA]","channel 1 (MAX) [mA]","channel 1 [mA]","channel 2 (AVG) [mA]","channel 2 (RMS) [mA]","channel 2 (MIN) [mA]","channel 2 (MAX) [mA]","channel 2 [mA]","channel 3 (AVG) [mA]","channel 3 (RMS) [mA]","channel 3 (MIN) [mA]","channel 3 (MAX) [mA]","channel 3 [mA]","channel 4 (AVG) [mA]","channel 4 (RMS) [mA]","channel 4 (MIN) [mA]","channel 4 (MAX) [mA]","channel 4 [mA]","channel 5 (AVG) [mA]","channel 5 (RMS) [mA]","channel 5 (MIN) [mA]","channel 5 (MAX) [mA]","channel 5 [mA]","channel 6 (AVG) [mA]","channel 6 (RMS) [mA]","channel 6 (MIN) [mA]","channel 6 (MAX) [mA]","channel 6 [mA]","channel 7 (AVG) [mA]","channel 7 (RMS) [mA]","channel 7 (MIN) [mA]","channel 7 (MAX) [mA]","channel 7 [mA]","channel 8 (AVG) [mA]","channel 8 (RMS) [mA]","channel 8 (MIN) [mA]","channel 8 (MAX) [mA]","channel 8 [mA]"
4.200,,,,,0.008232816264,,,,,0.000000000000,,,,,-0.322579308210,,,,,-2.001649226419,,,,,-0.751278510605,,,,,-1.016041154747,,,,,-1.654154115332,,,,,-2.341465227817,,,,,0.066801071167,,,,,-2.615150451660,,,,,-3.056200981140,,,,,-4.142399787903,,,,,-4.459599494934,,,,,0.000000000000,,,,,-4.065349578857,,,,,-4.746150016785
4.301,,,,,0.008491627066,,,,,0.000000000000,,,,,-0.321407419282,,,,,-2.004652995303,,,,,-0.752925403936,,,,,-1.020137252602,,,,,-1.654858758966,,,,,-2.352071855241,,,,,0.068901062012,,,,,-2.605649948120,,,,,-3.062900543213,,,,,-4.159099578857,,,,,-4.461499214172,,,,,0.000000000000,,,,,-4.071450233459,,,,,-4.767649650574
4.402,,,,,0.008047817081,,,,,0.000000000000,,,,,-0.324269148047,,,,,-2.008148862011,,,,,-0.754400457722,,,,,-1.022737225628,,,,,-1.659791971880,,,,,-2.355574620552,,,,,0.065299987793,,,,,-2.628849983215,,,,,-3.068901062012,,,,,-4.169699668884,,,,,-4.474799156189,,,,,0.000000000000,,,,,-4.078550338745,,,,,-4.774749755859
4.503,,,,,0.007813688508,,,,,0.000000000000,,,,,-0.324367844575,,,,,-2.010856808729,,,,,-0.755703203094,,,,,-1.025312637505,,,,,-1.662870896676,,,,,-2.357794842111,,,,,0.063400268555,,,,,-2.629650115967,,,,,-3.074200630188,,,,,-4.180199623108,,,,,-4.483099937439,,,,,0.000000000000,,,,,-4.084050178528,,,,,-4.779250144958
4.604,,,,,0.008713296989,,,,,0.000000000000,,,,,-0.323874479571,,,,,-2.011546121332,,,,,-0.755949123536,,,,,-1.024871121618,,,,,-1.661275897606,,,,,-2.359620326249,,,,,0.070699691772,,,,,-2.625650405884,,,,,-3.075201034546,,,,,-4.178399562836,,,,,-4.478799819946,,,,,0.000000000000,,,,,-4.085450172424,,,,,-4.782950401306
4.705,,,,,0.007764324050,,,,,0.000000000000,,,,,-0.323590741758,,,,,-2.011792170244,,,,,-0.755949123536,,,,,-1.023914640313,,,,,-1.664539826730,,,,,-2.359620326249,,,,,0.062999725342,,,,,-2.623350143433,,,,,-3.075201034546,,,,,-4.174499988556,,,,,-4.487599372864,,,,,0.000000000000,,,,,-4.085949897766,,,,,-4.782950401306
4.733,0.008166174246,0.008171546067,0.007764324050,0.008713296989,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-0.323298392996,0.323300897154,-0.325033899093,-0.320790654210,,-2.006701164678,2.006711878439,-2.017454582150,-1.995002618862,,-0.754078393372,0.754081921750,-0.757301099884,-0.749926534257,,-1.020598417408,1.020604794591,-1.025312637505,-1.014103397073,,-1.658404863907,1.658415690632,-1.667099112219,-1.647959830853,,-2.353014379049,2.353026882834,-2.362728354139,-2.339787946644,,0.066260337830,0.066303923726,0.062999725342,0.070699691772,,-2.620980024338,2.621000289917,-2.635049819946,-2.600649833679,,-3.067590951920,3.067605257034,-3.080700874329,-3.050701141357,,-4.160979747772,4.161005973816,-4.180199623108,-4.134499549866,,-4.471059322357,4.471088886261,-4.494499206543,-4.442899703979,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-4.075610160828,4.075631618500,-4.097450256348,-4.051850318909,,-4.769560337067,4.769585609436,-4.789250373840,-4.742750167847,
4.807,,,,,0.007739876890,,,,,0.000000000000,,,,,-0.323454989919,,,,,-2.012432179153,,,,,-0.756022735566,,,,,-1.024527733367,,,,,-1.663946610176,,,,,-2.359077385863,,,,,0.062801361084,,,,,-2.622249603271,,,,,-3.075500488281,,,,,-4.176999568939,,,,,-4.486000061035,,,,,0.000000000000,,,,,-4.087249755859,,,,,-4.781849861145
4.909,,,,,0.008824249486,,,,,0.000000000000,,,,,-0.325650664165,,,,,-2.011201465030,,,,,-0.756268656008,,,,,-1.025705148053,,,,,-1.661869467897,,,,,-2.358732049431,,,,,0.071599960327,,,,,-2.640049934387,,,,,-3.076500892639,,,,,-4.181799888611,,,,,-4.480400085449,,,,,0.000000000000,,,,,-4.084750175476,,,,,-4.781149864197
5.009,,,,,0.007789006279,,,,,0.000000000000,,,,,-0.323529100542,,,,,-2.011004250253,,,,,-0.756219425033,,,,,-1.023840956867,,,,,-1.664725538531,,,,,-2.359866860704,,,,,0.063199996948,,,,,-2.622850418091,,,,,-3.076300621033,,,,,-4.174199581146,,,,,-4.488100051880,,,,,0.000000000000,,,,,-4.084349632263,,,,,-4.783450126648
5.111,,,,,0.008577897333,,,,,0.000000000000,,,,,-0.324910616660,,,,,-2.012432179153,,,,,-0.756121197516,,,,,-1.022835353265,,,,,-1.662870896676,,,,,-2.359768058728,,,,,0.069601058960,,,,,-2.634050369263,,,,,-3.075901031494,,,,,-4.170099735260,,,,,-4.483099937439,,,,,0.000000000000,,,,,-4.087249755859,,,,,-4.783249855042
5.211,,,,,0.008651708951,,,,,0.000000000000,,,,,-0.324158099748,,,,,-2.013515451752,,,,,-0.756096582028,,,,,-1.023276869152,,,,,-1.664131968241,,,,,-2.358682648443,,,,,0.070199966431,,,,,-2.627949714661,,,,,-3.075800895691,,,,,-4.171899795532,,,,,-4.486499786377,,,,,0.000000000000,,,,,-4.089449882507,,,,,-4.781049728394
5.312,,,,,0.008010911272,,,,,0.000000000000,,,,,-0.324626878847,,,,,-2.011890777633,,,,,-0.756317886983,,,,,-1.023154180366,,,,,-1.664910896596,,,,,-2.360458731592,,,,,0.065000534058,,,,,-2.631750106812,,,,,-3.076701164246,,,,,-4.171399593353,,,,,-4.488599777222,,,,,0.000000000000,,,,,-4.086150169373,,,,,-4.784649848938
5.413,,,,,0.008245039844,,,,,0.000000000000,,,,,-0.324491127008,,,,,-2.012284737629,,,,,-0.756760262458,,,,,-1.023718385039,,,,,-1.661758040816,,,,,-2.360902870001,,,,,0.066900253296,,,,,-2.630649566650,,,,,-3.078500747681,,,,,-4.173699855804,,,,,-4.480099678040,,,,,0.000000000000,,,,,-4.086950302124,,,,,-4.785550117493
5.515,,,,,0.008466944837,,,,,0.000000000000,,,,,-0.323911417247,,,,,-2.012382875458,,,,,-0.756760262458,,,,,-1.023080613878,,,,,-1.661646613735,,,,,-2.358584316952,,,,,0.068700790405,,,,,-2.625949859619,,,,,-3.078500747681,,,,,-4.171099662781,,,,,-4.479799270630,,,,,0.000000000000,,,,,-4.087149620056,,,,,-4.780850410461
5.616,,,,,0.008109405119,,,,,0.000000000000,,,,,-0.325564319408,,,,,-2.012334041323,,,,,-0.756342502470,,,,,-1.020848590251,,,,,-1.664020541160,,,,,-2.356561228861,,,,,0.065799713135,,,,,-2.639349937439,,,,,-3.076801300049,,,,,-4.161999702454,,,,,-4.486199378967,,,,,0.000000000000,,,,,-4.087050437927,,,,,-4.776749610901
5.717,,,,,0.008060275730,,,,,0.000000000000,,,,,-0.323973058463,,,,,-2.010462848733,,,,,-0.756244040520,,,,,-1.020676896126,,,,,-1.660088757025,,,,,-2.359422722296,,,,,0.065401077271,,,,,-2.626449584961,,,,,-3.076400756836,,,,,-4.161299705505,,,,,-4.475599288940,,,,,0.000000000000,,,,,-4.083250045776,,,,,-4.782549858093
5.733,0.008247531574,0.008254993126,0.007739876890,0.008824249486,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-0.324427027201,0.324427853891,-0.325650664165,-0.323454989919,,-2.011994080612,2.011994254891,-2.013515451752,-2.010462848733,,-0.756315355104,0.756315393731,-0.756760262458,-0.756022735566,,-1.023166472636,1.023167487005,-1.025705148053,-1.020676896126,,-1.662996933085,1.662997624369,-1.664910896596,-1.660088757025,,-2.359205687287,2.359205965870,-2.360902870001,-2.356561228861,,0.066920474172,0.066981017590,0.062801361084,0.071599960327,,-2.630129814148,2.630136728287,-2.640049934387,-2.622249603271,,-3.076690912247,3.076690912247,-3.078500747681,-3.075500488281,,-4.171449661255,4.171453952789,-4.181799888611,-4.161299705505,,-4.483439922333,4.483441829681,-4.488599777222,-4.475599288940,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-4.086359977722,4.086360454559,-4.089449882507,-4.083250045776,,-4.782109737396,4.782110691071,-4.785550117493,-4.776749610901,
5.819,,,,,0.008331310111,,,,,0.000000000000,,,,,-0.325724657152,,,,,-2.013958715442,,,,,-0.757350330859,,,,,-1.023571252063,,,,,-1.663983398800,,,,,-2.361544141878,,,,,0.067600250244,,,,,-2.640649795532,,,,,-3.080901145935,,,,,-4.173099994659,,,,,-4.486099243164,,,,,0.000000000000,,,,,-4.090350151062,,,,,-4.786849975586
5.919,,,,,0.008516309295,,,,,0.000000000000,,,,,-0.325268229824,,,,,-2.017552719980,,,,,-0.758775919236,,,,,-1.023644818551,,,,,-1.668100894736,,,,,-2.364356234324,,,,,0.069101333618,,,,,-2.636949539185,,,,,-3.086700439453,,,,,-4.173399925232,,,,,-4.497200012207,,,,,0.000000000000,,,,,-4.097649574280,,,,,-4.792550086975
6.020,,,,,0.007702736012,,,,,0.000000000000,,,,,-0.326366125765,,,,,-2.019719265178,,,,,-0.759095686141,,,,,-1.023890079164,,,,,-1.667321966381,,,,,-2.368599073488,,,,,0.062500000000,,,,,-2.645850181580,,,,,-3.088001251221,,,,,-4.174399852753,,,,,-4.495100021362,,,,,0.000000000000,,,,,-4.102049827576,,,,,-4.801150321960
6.121,,,,,0.008602579562,,,,,0.000000000000,,,,,-0.324750161280,,,,,-2.019571823654,,,,,-0.759169298170,,,,,-1.024871121618,,,,,-1.670474468424,,,,,-2.367908400624,,,,,0.069801330566,,,,,-2.632749557495,,,,,-3.088300704956,,,,,-4.178399562836,,,,,-4.503599166870,,,,,0.000000000000,,,,,-4.101750373840,,,,,-4.799750328064
6.223,,,,,0.008614803142,,,,,0.000000000000,,,,,-0.324898264890,,,,,-2.020261136256,,,,,-0.759267760120,,,,,-1.025239071017,,,,,-1.670845538289,,,,,-2.367069524794,,,,,0.069900512695,,,,,-2.633950233459,,,,,-3.088701248169,,,,,-4.179899692535,,,,,-4.504599571228,,,,,0.000000000000,,,,,-4.103150367737,,,,,-4.798049926758
6.323,,,,,0.007579559935,,,,,0.000000000000,,,,,-0.326563518821,,,,,-2.018635992579,,,,,-0.759292141174,,,,,-1.026637185167,,,,,-1.667581609166,,,,,-2.367118925782,,,,,0.061500549316,,,,,-2.647450447083,,,,,-3.088800430298,,,,,-4.185599803925,,,,,-4.495800018311,,,,,0.000000000000,,,,,-4.099849700928,,,,,-4.798150062561
6.424,,,,,0.008590120913,,,,,0.000000000000,,,,,-0.325477974650,,,,,-2.018291336277,,,,,-0.759267760120,,,,,-1.026759873952,,,,,-1.671030896354,,,,,-2.367217727759,,,,,0.069700241089,,,,,-2.638649940491,,,,,-3.088701248169,,,,,-4.186100006104,,,,,-4.505099296570,,,,,0.000000000000,,,,,-4.099149703979,,,,,-4.798350334167
6.525,,,,,0.007752100470,,,,,0.000000000000,,,,,-0.325613608854,,,,,-2.019374608876,,,,,-0.759218529145,,,,,-1.026146663940,,,,,-1.669844109510,,,,,-2.366872391327,,,,,0.062900543213,,,,,-2.639749526978,,,,,-3.088500976563,,,,,-4.183599948883,,,,,-4.501899719238,,,,,0.000000000000,,,,,-4.101349830627,,,,,-4.797650337219
6.626,,,,,0.007641147974,,,,,0.000000000000,,,,,-0.324614527076,,,,,-2.019719265178,,,,,-0.759243144633,,,,,-1.028550381692,,,,,-1.667062323596,,,,,-2.366132317474,,,,,0.062000274658,,,,,-2.631649971008,,,,,-3.088601112366,,,,,-4.193399906158,,,,,-4.494400024414,,,,,0.000000000000,,,,,-4.102049827576,,,,,-4.796150207520
6.727,,,,,0.008540756455,,,,,0.000000000000,,,,,-0.326501759969,,,,,-2.018488551055,,,,,-0.759218529145,,,,,-1.029310724681,,,,,-1.671661609004,,,,,-2.367464262215,,,,,0.069299697876,,,,,-2.646949768066,,,,,-3.088500976563,,,,,-4.196499824524,,,,,-4.506799697876,,,,,0.000000000000,,,,,-4.099550247192,,,,,-4.798850059509
6.733,0.008187142387,0.008198513484,0.007579559935,0.008614803142,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-0.325577882828,0.325578596957,-0.326563518821,-0.324614527076,,-2.018557341447,2.018558073120,-2.020261136256,-2.013958715442,,-0.758989909874,0.758990120140,-0.759292141174,-0.757350330859,,-1.025862117184,1.025863873315,-1.029310724681,-1.023571252063,,-1.668790681426,1.668792228055,-1.671661609004,-1.663983398800,,-2.366428299966,2.366429101190,-2.368599073488,-2.361544141878,,0.066430471838,0.066522739828,0.061500549316,0.069900512695,,-2.639459848404,2.639465570450,-2.647450447083,-2.631649971008,,-3.087570905685,3.087571859360,-3.088800430298,-3.080901145935,,-4.182439804077,4.182446956635,-4.196499824524,-4.173099994659,,-4.499059677124,4.499063968658,-4.506799697876,-4.486099243164,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-4.099689960480,4.099691390991,-4.103150367737,-4.090350151062,,-4.796750068665,4.796751976013,-4.801150321960,-4.786849975586,
6.828,,,,,0.007961546813,,,,,0.000000000000,,,,,-0.324774864821,,,,,-2.018734599968,,,,,-0.759243144633,,,,,-1.028574825883,,,,,-1.668805538370,,,,,-2.367957801612,,,,,0.064599990845,,,,,-2.632949829102,,,,,-3.088601112366,,,,,-4.193499565125,,,,,-4.499099731445,,,,,0.000000000000,,,,,-4.100049972534,,,,,-4.799850463867
6.930,,,,,0.007826147157,,,,,0.000000000000,,,,,-0.325046250863,,,,,-2.019817872566,,,,,-0.759267760120,,,,,-1.027986177019,,,,,-1.667655540149,,,,,-2.366625386385,,,,,0.063501358032,,,,,-2.635149955750,,,,,-3.088701248169,,,,,-4.191099643707,,,,,-4.495999336243,,,,,0.000000000000,,,,,-4.102250099182,,,,,-4.797149658203
7.030,,,,,0.008294404302,,,,,0.000000000000,,,,,-0.325823353680,,,,,-2.017897376282,,,,,-0.759267760120,,,,,-1.027691911066,,,,,-1.670845538289,,,,,-2.364701570756,,,,,0.067300796509,,,,,-2.641449928284,,,,,-3.088701248169,,,,,-4.189899921417,,,,,-4.504599571228,,,,,0.000000000000,,,,,-4.098349571228,,,,,-4.793250083923
7.131,,,,,0.008208134035,,,,,0.000000000000,,,,,-0.325453271109,,,,,-2.017306671067,,,,,-0.759267760120,,,,,-1.027176828691,,,,,-1.667210539300,,,,,-2.366625386385,,,,,0.066600799561,,,,,-2.638449668884,,,,,-3.088701248169,,,,,-4.187799930573,,,,,-4.494799613953,,,,,0.000000000000,,,,,-4.097149848938,,,,,-4.797149658203
7.232,,,,,0.008084957959,,,,,0.000000000000,,,,,-0.325070954404,,,,,-2.017946679976,,,,,-0.759169298170,,,,,-1.027225834030,,,,,-1.667655540149,,,,,-2.365491045598,,,,,0.065601348877,,,,,-2.635350227356,,,,,-3.088300704956,,,,,-4.187999725342,,,,,-4.495999336243,,,,,0.000000000000,,,,,-4.098449707031,,,,,-4.794850349426
7.333,,,,,0.007912417424,,,,,0.000000000000,,,,,-0.324343141034,,,,,-2.018389943666,,,,,-0.758849765699,,,,,-1.025852281029,,,,,-1.670548753144,,,,,-2.364553367792,,,,,0.064201354980,,,,,-2.629449844360,,,,,-3.087000846863,,,,,-4.182399749756,,,,,-4.503799438477,,,,,0.000000000000,,,,,-4.099349975586,,,,,-4.792949676514
7.434,,,,,0.008553215104,,,,,0.000000000000,,,,,-0.326366125765,,,,,-2.017700631063,,,,,-0.758800534724,,,,,-1.024601416814,,,,,-1.666468753305,,,,,-2.366477653906,,,,,0.069400787354,,,,,-2.645850181580,,,,,-3.086800575256,,,,,-4.177299976349,,,,,-4.492799758911,,,,,0.000000000000,,,,,-4.097949981689,,,,,-4.796850204468
7.535,,,,,0.007764324050,,,,,0.000000000000,,,,,-0.324355492804,,,,,-2.018242502142,,,,,-0.758825150211,,,,,-1.024797555130,,,,,-1.669028038795,,,,,-2.365885783018,,,,,0.062999725342,,,,,-2.629549980164,,,,,-3.086900711060,,,,,-4.178099632263,,,,,-4.499699592590,,,,,0.000000000000,,,,,-4.099050521851,,,,,-4.795650482178
7.636,,,,,0.007752100470,,,,,0.000000000000,,,,,-0.325083306175,,,,,-2.018980648880,,,,,-0.758775919236,,,,,-1.025876842178,,,,,-1.670734111209,,,,,-2.364849303236,,,,,0.062900543213,,,,,-2.635450363159,,,,,-3.086700439453,,,,,-4.182499885559,,,,,-4.504299163818,,,,,0.000000000000,,,,,-4.100549697876,,,,,-4.793549537659
7.733,0.008039694146,0.008043738676,0.007752100470,0.008553215104,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-0.325146306740,0.325146899407,-0.326366125765,-0.324343141034,,-2.018335213957,2.018335340277,-2.019817872566,-2.017306671067,,-0.759051899226,0.759051930095,-0.759267760120,-0.758775919236,,-1.026642630204,1.026643498564,-1.028574825883,-1.024601416814,,-1.668772483635,1.668773203027,-1.670845538289,-1.666468753305,,-2.365907477632,2.365907715764,-2.367957801612,-2.364553367792,,0.065234079957,0.065266892314,0.062900543213,0.069400787354,,-2.635961055756,2.635965824127,-2.645850181580,-2.629449844360,,-3.087823152542,3.087823152542,-3.088701248169,-3.086700439453,,-4.185622215271,4.185625553131,-4.193499565125,-4.177299976349,,-4.499010562897,4.499012470245,-4.504599571228,-4.492799758911,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-4.099238872528,4.099238872528,-4.102250099182,-4.097149848938,,-4.795694351196,4.795694828033,-4.799850463867,-4.792949676514,
7.737,,,,,0.008762661448,,,,,0.000000000000,,,,,-0.325366926352,,,,,-2.017700631063,,,,,-0.759021839678,,,,,-1.024208906266,,,,,-1.666765538451,,,,,-2.365046907189,,,,,0.071100234985,,,,,-2.637749671936,,,,,-3.087700843811,,,,,-4.175699710846,,,,,-4.493599891663,,,,,0.000000000000,,,,,-4.097949981689,,,,,-4.793950080872
7.837,,,,,0.007678053783,,,,,0.000000000000,,,,,-0.325835705450,,,,,-2.017208063679,,,,,-0.758972608703,,,,,-1.023718385039,,,,,-1.669955182854,,,,,-2.364701570756,,,,,0.062299728394,,,,,-2.641550064087,,,,,-3.087500572205,,,,,-4.173699855804,,,,,-4.502199172974,,,,,0.000000000000,,,,,-4.096949577332,,,,,-4.793250083923
7.939,,,,,0.008577897333,,,,,0.000000000000,,,,,-0.324774864821,,,,,-2.017257367373,,,,,-0.758751538182,,,,,-1.023644818551,,,,,-1.668953754074,,,,,-2.363122621074,,,,,0.069601058960,,,,,-2.632949829102,,,,,-3.086601257324,,,,,-4.173399925232,,,,,-4.499499320984,,,,,0.000000000000,,,,,-4.097049713135,,,,,-4.790049552917
8.040,,,,,0.008688849829,,,,,0.000000000000,,,,,-0.324133513843,,,,,-2.017257367373,,,,,-0.758530233228,,,,,-1.022639097991,,,,,-1.665800898294,,,,,-2.362580151174,,,,,0.070501327515,,,,,-2.627750396729,,,,,-3.085700988770,,,,,-4.169299602509,,,,,-4.490999221802,,,,,0.000000000000,,,,,-4.097049713135,,,,,-4.788949966431
8.141,,,,,0.007764324050,,,,,0.000000000000,,,,,-0.326255077467,,,,,-2.015977349556,,,,,-0.758505617740,,,,,-1.023374996789,,,,,-1.669658751445,,,,,-2.363616160471,,,,,0.062999725342,,,,,-2.644949913025,,,,,-3.085600852966,,,,,-4.172299861908,,,,,-4.501399993896,,,,,0.000000000000,,,,,-4.094449996948,,,,,-4.791049957275
8.242,,,,,0.008405356799,,,,,0.000000000000,,,,,-0.324737927145,,,,,-2.016765269548,,,,,-0.758431771277,,,,,-1.023890079164,,,,,-1.667544466805,,,,,-2.363764363436,,,,,0.068201065063,,,,,-2.632650375366,,,,,-3.085300445557,,,,,-4.174399852753,,,,,-4.495699882507,,,,,0.000000000000,,,,,-4.096050262451,,,,,-4.791350364685
8.344,,,,,0.008516309295,,,,,0.000000000000,,,,,-0.325490326421,,,,,-2.017552719980,,,,,-0.758407390223,,,,,-1.022933480902,,,,,-1.665467324526,,,,,-2.362678953151,,,,,0.069101333618,,,,,-2.638750076294,,,,,-3.085201263428,,,,,-4.170499801636,,,,,-4.490099906921,,,,,0.000000000000,,,,,-4.097649574280,,,,,-4.789150238037
8.444,,,,,0.008023134852,,,,,0.000000000000,,,,,-0.324824271903,,,,,-2.016272702163,,,,,-0.758382774736,,,,,-1.024184345117,,,,,-1.669547324365,,,,,-2.362333616719,,,,,0.065099716187,,,,,-2.633350372314,,,,,-3.085101127625,,,,,-4.175599575043,,,,,-4.501099586487,,,,,0.000000000000,,,,,-4.095049858093,,,,,-4.788450241089
8.546,,,,,0.008109405119,,,,,0.000000000000,,,,,-0.325848057221,,,,,-2.015878742167,,,,,-0.758358159248,,,,,-1.025557898118,,,,,-1.666209110520,,,,,-2.363961496904,,,,,0.065799713135,,,,,-2.641650199890,,,,,-3.085000991821,,,,,-4.181199550629,,,,,-4.492099761963,,,,,0.000000000000,,,,,-4.094249725342,,,,,-4.791749954224
8.648,,,,,0.008294404302,,,,,0.000000000000,,,,,-0.324306203358,,,,,-2.016715965853,,,,,-0.758431771277,,,,,-1.025361759802,,,,,-1.665986610096,,,,,-2.362974888595,,,,,0.067300796509,,,,,-2.629150390625,,,,,-3.085300445557,,,,,-4.180399894714,,,,,-4.491499900818,,,,,0.000000000000,,,,,-4.095950126648,,,,,-4.789750099182
