"Time [s]","LVDT # 2 (195619) (AVG) []","LVDT # 2 (195619) (RMS) []","LVDT # 2 (195619) (MIN) []","LVDT # 2 (195619) (MAX) []","LVDT # 2 (195619) []","LVDT #1 (195620) (AVG) []","LVDT #1 (195620) (RMS) []","LVDT #1 (195620) (MIN) []","LVDT #1 (195620) (MAX) []","LVDT #1 (195620) []","LVDT #3 (196487) (AVG) []","LVDT #3 (196487) (RMS) []","LVDT #3 (196487) (MIN) []","LVDT #3 (196487) (MAX) []","LVDT #3 (196487) []","LVDT #4 (196488) (AVG) []","LVDT #4 (196488) (RMS) []","LVDT #4 (196488) (MIN) []","LVDT #4 (196488) (MAX) []","LVDT #4 (196488) []","LVDT #5 (194513) (AVG) []","LVDT #5 (194513) (RMS) []","LVDT #5 (194513) (MIN) []","LVDT #5 (194513) (MAX) []","LVDT #5 (194513) []","LVDT #7 (198068) (AVG) []","LVDT #7 (198068) (RMS) []","LVDT #7 (198068) (MIN) []","LVDT #7 (198068) (MAX) []","LVDT #7 (198068) []","LVDT #8 (198067) (AVG) []","LVDT #8 (198067) (RMS) []","LVDT #8 (198067) (MIN) []","LVDT #8 (198067) (MAX) []","LVDT #8 (198067) []","channel 1 (AVG) [mA]","channel 1 (RMS) [mA]","channel 1 (MIN) [mA]","channel 1 (MAX) [mA]","channel 1 [mA]","channel 2 (AVG) [mA]","channel 2 (RMS) [mA]","channel 2 (MIN) [mA]","channel 2 (MAX) [mA]","channel 2 [mA]","channel 3 (AVG) [mA]","channel 3 (RMS) [mA]","channel 3 (MIN) [mA]","channel 3 (MAX) [mA]","channel 3 [mA]","channel 4 (AVG) [mA]","channel 4 (RMS) [mA]","channel 4 (MIN) [mA]","channel 4 (MAX) [mA]","channel 4 [mA]","channel 5 (AVG) [mA]","channel 5 (RMS) [mA]","channel 5 (MIN) [mA]","channel 5 (MAX) [mA]","channel 5 [mA]","channel 6 (AVG) [mA]","channel 6 (RMS) [mA]","channel 6 (MIN) [mA]","channel 6 (MAX) [mA]","channel 6 [mA]","channel 7 (AVG) [mA]","channel 7 (RMS) [mA]","channel 7 (MIN) [mA]","channel 7 (MAX) [mA]","channel 7 [mA]","channel 8 (AVG) [mA]","channel 8 (RMS) [mA]","channel 8 (MIN) [mA]","channel 8 (MAX) [mA]","channel 8 [mA]"
4.606,,,,,-0.917558915903,,,,,-0.249223577468,,,,,-1.352580951027,,,,,-2.430573847763,,,,,-2.901484067787,,,,,-4.359945647532,,,,,-5.679649499819,,,,,-2.022200107574,,,,,-7.438650131226,,,,,-5.502299308777,,,,,-9.909449577332,,,,,-7.822401046753,,,,,0.000000000000,,,,,-8.855049610138,,,,,-11.512649536133
4.707,,,,,-0.916670764788,,,,,-0.249211236353,,,,,-1.353441320924,,,,,-2.436730392078,,,,,-2.908197637835,,,,,-4.365854108351,,,,,-5.691489740493,,,,,-2.022099971771,,,,,-7.431449890137,,,,,-5.505799293518,,,,,-9.934549808502,,,,,-7.840500831604,,,,,0.000000000000,,,,,-8.867049694061,,,,,-11.536649703979
4.807,,,,,-0.917768543093,,,,,-0.248040475956,,,,,-1.353146403940,,,,,-2.438177511567,,,,,-2.910349064835,,,,,-4.369645327667,,,,,-5.700665856443,,,,,-2.012600421906,,,,,-7.440349578857,,,,,-5.504599571228,,,,,-9.940449714661,,,,,-7.846301078796,,,,,0.000000000000,,,,,-8.874749660492,,,,,-11.555249691010
4.910,,,,,-0.917706901877,,,,,-0.248139087338,,,,,-1.353072557477,,,,,-2.436043615577,,,,,-2.909421567040,,,,,-4.370088356578,,,,,-5.701109759609,,,,,-2.013400554657,,,,,-7.439849853516,,,,,-5.504299163818,,,,,-9.931749820709,,,,,-7.843800544739,,,,,0.000000000000,,,,,-8.875649452209,,,,,-11.556149482727
5.010,,,,,-0.916966854372,,,,,-0.248052817070,,,,,-1.353465936411,,,,,-2.437196352156,,,,,-2.908197637835,,,,,-4.372107225472,,,,,-5.701109759609,,,,,-2.012700557709,,,,,-7.433850288391,,,,,-5.505899429321,,,,,-9.936449527740,,,,,-7.840500831604,,,,,0.000000000000,,,,,-8.879749774933,,,,,-11.556149482727
5.111,,,,,-0.916658413018,,,,,-0.247584442391,,,,,-1.352113960064,,,,,-2.438815282729,,,,,-2.907900852690,,,,,-4.371614892867,,,,,-5.706092437383,,,,,-2.008900165558,,,,,-7.431349754333,,,,,-5.500399589539,,,,,-9.943049907684,,,,,-7.839700698853,,,,,0.000000000000,,,,,-8.878749847412,,,,,-11.566249370575
5.211,,,,,-0.916214337460,,,,,-0.247239361322,,,,,-1.351401048658,,,,,-2.435111578463,,,,,-2.908679781045,,,,,-4.371663961781,,,,,-5.708361824687,,,,,-2.006100177765,,,,,-7.427749633789,,,,,-5.497499465942,,,,,-9.927949905396,,,,,-7.841800689697,,,,,0.000000000000,,,,,-8.878849506378,,,,,-11.570849418640
5.313,,,,,-0.917743957188,,,,,-0.246721739718,,,,,-1.354105001354,,,,,-2.441047306356,,,,,-2.910571565260,,,,,-4.372747234380,,,,,-5.709348432995,,,,,-2.001900196075,,,,,-7.440150260925,,,,,-5.508499145508,,,,,-9.952149868011,,,,,-7.846900939941,,,,,0.000000000000,,,,,-8.881049633026,,,,,-11.572849273682
5.413,,,,,-0.917904294933,,,,,-0.247719959582,,,,,-1.356169889107,,,,,-2.444898143597,,,,,-2.918064063664,,,,,-4.382643894513,,,,,-5.721336641392,,,,,-2.009999752045,,,,,-7.441450119019,,,,,-5.516899108887,,,,,-9.967849731445,,,,,-7.867100715637,,,,,0.000000000000,,,,,-8.901149749756,,,,,-11.597149372101
5.515,,,,,-0.919840934907,,,,,-0.247818570963,,,,,-1.356956646975,,,,,-2.444554755347,,,,,-2.919584778013,,,,,-4.387616759037,,,,,-5.728588706470,,,,,-2.010799884796,,,,,-7.457150459290,,,,,-5.520099639893,,,,,-9.966449737549,,,,,-7.871200561523,,,,,0.000000000000,,,,,-8.911249637604,,,,,-11.611849308014
5.598,-0.917503391754,0.917503890624,-0.919840934907,-0.916214337460,,-0.247975126816,0.247976231434,-0.249223577468,-0.246721739718,,-1.353645371594,1.353646358377,-1.356956646975,-1.351401048658,,-2.438314878563,2.438318346446,-2.444898143597,-2.430573847763,,-2.910245101600,2.910249263566,-2.919584778013,-2.901484067787,,-4.372392740818,4.372399015896,-4.387616759037,-4.359945647532,,-5.704775265890,5.704790414930,-5.728588706470,-5.679649499819,,-2.012070178986,2.012079238892,-2.022200107574,-2.001900196075,,-7.438199996948,7.438203811646,-7.457150459290,-7.427749633789,,-5.506629467010,5.506633281708,-5.520099639893,-5.497499465942,,-9.941009521484,9.941023826599,-9.967849731445,-9.909449577332,,-7.846020698547,7.846032142639,-7.871200561523,-7.822401046753,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-8.880330085754,8.880342483521,-8.911249637604,-8.855049610138,,-11.563579559326,11.563610076904,-11.611849308014,-11.512649536133,
5.617,,,,,-0.921419726445,,,,,-0.247547419047,,,,,-1.358824845261,,,,,-2.447081161885,,,,,-2.922329775304,,,,,-4.393968248766,,,,,-5.735890172536,,,,,-2.008599758148,,,,,-7.469949722290,,,,,-5.527699470520,,,,,-9.976749897003,,,,,-7.878601074219,,,,,0.000000000000,,,,,-8.924149513245,,,,,-11.626649379730
5.717,,,,,-0.920852368455,,,,,-0.248755202788,,,,,-1.360201437096,,,,,-2.452771629163,,,,,-2.922922991857,,,,,-4.395593157664,,,,,-5.737814223408,,,,,-2.018399715424,,,,,-7.465350151062,,,,,-5.533299446106,,,,,-9.999949932098,,,,,-7.880200386047,,,,,0.000000000000,,,,,-8.927449703217,,,,,-11.630549430847
5.818,,,,,-0.921987202071,,,,,-0.248804567246,,,,,-1.360422742050,,,,,-2.450073528500,,,,,-2.924221205782,,,,,-4.395642461359,,,,,-5.735841006790,,,,,-2.018800258636,,,,,-7.474550247192,,,,,-5.534199714661,,,,,-9.988949775696,,,,,-7.883700370789,,,,,0.000000000000,,,,,-8.927549839020,,,,,-11.626549720764
5.919,,,,,-0.921974850301,,,,,-0.248286945643,,,,,-1.360324280100,,,,,-2.448086765487,,,,,-2.925927631933,,,,,-4.396036186575,,,,,-5.737222352520,,,,,-2.014600276947,,,,,-7.474450111389,,,,,-5.533799171448,,,,,-9.980849742889,,,,,-7.888300895691,,,,,0.000000000000,,,,,-8.928349494934,,,,,-11.629349708557
6.020,,,,,-0.922616318914,,,,,-0.248792226132,,,,,-1.360520969567,,,,,-2.452820634503,,,,,-2.926780845008,,,,,-4.395543853970,,,,,-5.737567688952,,,,,-2.018700122833,,,,,-7.479650497437,,,,,-5.534599304199,,,,,-10.000149726868,,,,,-7.890601158142,,,,,0.000000000000,,,,,-8.927349567413,,,,,-11.630049705505
6.121,,,,,-0.921654174812,,,,,-0.248681273636,,,,,-1.360717659034,,,,,-2.450294227965,,,,,-2.924592275648,,,,,-4.395642461359,,,,,-5.737123550543,,,,,-2.017799854279,,,,,-7.471850395203,,,,,-5.535399436951,,,,,-9.989849567413,,,,,-7.884700775146,,,,,0.000000000000,,,,,-8.927549839020,,,,,-11.629149436951
6.222,,,,,-0.923232966350,,,,,-0.248459486177,,,,,-1.360717659034,,,,,-2.449999962012,,,,,-2.923294061723,,,,,-4.396134793964,,,,,-5.736630246389,,,,,-2.016000270844,,,,,-7.484649658203,,,,,-5.535399436951,,,,,-9.988649845123,,,,,-7.881200790405,,,,,0.000000000000,,,,,-8.928549766541,,,,,-11.628149509430
6.324,,,,,-0.923183676904,,,,,-0.249174330544,,,,,-1.360742274522,,,,,-2.451496086841,,,,,-2.922960134218,,,,,-4.396380842877,,,,,-5.737419485987,,,,,-2.021800518036,,,,,-7.484250068665,,,,,-5.535499572754,,,,,-9.994749546051,,,,,-7.880300521851,,,,,0.000000000000,,,,,-8.929049491882,,,,,-11.629749298096
6.424,,,,,-0.921839098462,,,,,-0.248718296979,,,,,-1.361037191505,,,,,-2.450809310340,,,,,-2.925222988298,,,,,-4.396528753960,,,,,-5.737271518265,,,,,-2.018100261688,,,,,-7.473349571228,,,,,-5.536699295044,,,,,-9.991949558258,,,,,-7.886401176453,,,,,0.000000000000,,,,,-8.929349899292,,,,,-11.629449367523
6.525,,,,,-0.923072628606,,,,,-0.248668932521,,,,,-1.361356723977,,,,,-2.449656573762,,,,,-2.926854775992,,,,,-4.397168762868,,,,,-5.736827615099,,,,,-2.017699718475,,,,,-7.483349800110,,,,,-5.537999153137,,,,,-9.987249851227,,,,,-7.890800476074,,,,,0.000000000000,,,,,-8.930649757385,,,,,-11.628549575806
6.598,-0.922183301132,0.922183621879,-0.923232966350,-0.920852368455,,-0.248588868071,0.248589206487,-0.249174330544,-0.247547419047,,-1.360486578215,1.360486729145,-1.361356723977,-1.358824845261,,-2.450308988046,2.450309599528,-2.452820634503,-2.447081161885,,-2.924510668576,2.924511086005,-2.926854775992,-2.922329775304,,-4.395863952336,4.395864024930,-4.397168762868,-4.393968248766,,-5.736960786049,5.736960821134,-5.737814223408,-5.735841006790,,-2.017050027847,2.017052888870,-2.021800518036,-2.008599758148,,-7.476140022278,7.476142406464,-7.484649658203,-7.465350151062,,-5.534459590912,5.534460067749,-5.537999153137,-5.527699470520,,-9.989910125732,9.989912033081,-10.000149726868,-9.976749897003,,-7.884480953217,7.884481906891,-7.890800476074,-7.878601074219,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-8.927999496460,8.927999496460,-8.930649757385,-8.924149513245,,-11.628819465637,11.628819465637,-11.630549430847,-11.626549720764,
6.626,,,,,-0.923084980377,,,,,-0.249100283857,,,,,-1.361430570439,,,,,-2.454267753992,,,,,-2.927262988218,,,,,-4.397464115475,,,,,-5.738504896272,,,,,-2.021199703217,,,,,-7.483449935913,,,,,-5.538299560547,,,,,-10.006049633026,,,,,-7.891901016235,,,,,0.000000000000,,,,,-8.931249618530,,,,,-11.631949424744
6.727,,,,,-0.923393421731,,,,,-0.248804567246,,,,,-1.361553413444,,,,,-2.451496086841,,,,,-2.926632275567,,,,,-4.397365742866,,,,,-5.739343536859,,,,,-2.018800258636,,,,,-7.485950469971,,,,,-5.538799285889,,,,,-9.994749546051,,,,,-7.890200614929,,,,,0.000000000000,,,,,-8.931049823761,,,,,-11.633649349213
6.827,,,,,-0.922369518776,,,,,-0.248903178628,,,,,-1.361946792377,,,,,-2.451643336775,,,,,-2.924480848567,,,,,-4.398104124384,,,,,-5.739195569137,,,,,-2.019600391388,,,,,-7.477649688721,,,,,-5.540399551392,,,,,-9.995349884033,,,,,-7.884400367737,,,,,0.000000000000,,,,,-8.932549476624,,,,,-11.633349418640
6.929,,,,,-0.924281455210,,,,,-0.249654928804,,,,,-1.362118866357,,,,,-2.453360278027,,,,,-2.924555133288,,,,,-4.398301104382,,,,,-5.738603698249,,,,,-2.025700092316,,,,,-7.493149757385,,,,,-5.541099548340,,,,,-10.002349853516,,,,,-7.884600639343,,,,,0.000000000000,,,,,-8.932949542999,,,,,-11.632149696350
7.031,,,,,-0.924084179790,,,,,-0.249001790010,,,,,-1.362094250869,,,,,-2.455077219278,,,,,-2.925556562067,,,,,-4.398350408076,,,,,-5.738949034681,,,,,-2.020400524139,,,,,-7.491550445557,,,,,-5.540999412537,,,,,-10.009349822998,,,,,-7.887300491333,,,,,0.000000000000,,,,,-8.933049678802,,,,,-11.632849693298
7.131,,,,,-0.922776656658,,,,,-0.249124966086,,,,,-1.362118866357,,,,,-2.450686738513,,,,,-2.928338701718,,,,,-4.398645760683,,,,,-5.738949034681,,,,,-2.021399974823,,,,,-7.480950355530,,,,,-5.541099548340,,,,,-9.991449832916,,,,,-7.894801139832,,,,,0.000000000000,,,,,-8.933649539948,,,,,-11.632849693298
7.232,,,,,-0.923960779721,,,,,-0.249580999651,,,,,-1.362413783341,,,,,-2.455420607529,,,,,-2.928598344503,,,,,-4.398202731773,,,,,-5.739097002403,,,,,-2.025100231171,,,,,-7.490550041199,,,,,-5.542299270630,,,,,-10.010749816895,,,,,-7.895501136780,,,,,0.000000000000,,,,,-8.932749748230,,,,,-11.633149623871
7.333,,,,,-0.923763386665,,,,,-0.249346871079,,,,,-1.362463014316,,,,,-2.455175346915,,,,,-2.927300130578,,,,,-4.397858075471,,,,,-5.739639707546,,,,,-2.023200511932,,,,,-7.488949775696,,,,,-5.542499542236,,,,,-10.009749889374,,,,,-7.892001152039,,,,,0.000000000000,,,,,-8.932049751282,,,,,-11.634249687195
7.434,,,,,-0.924355448197,,,,,-0.249531752728,,,,,-1.362438398828,,,,,-2.452501807401,,,,,-2.925927631933,,,,,-4.398104124384,,,,,-5.740428947144,,,,,-2.024700641632,,,,,-7.493749618530,,,,,-5.542399406433,,,,,-9.998849868774,,,,,-7.888300895691,,,,,0.000000000000,,,,,-8.932549476624,,,,,-11.635849475861
7.535,,,,,-0.922924642632,,,,,-0.249765881300,,,,,-1.362585857320,,,,,-2.454292315141,,,,,-2.925482631083,,,,,-4.398498084380,,,,,-5.739886242001,,,,,-2.026600360870,,,,,-7.482150077820,,,,,-5.542999267578,,,,,-10.006149768829,,,,,-7.887101173401,,,,,0.000000000000,,,,,-8.933349609375,,,,,-11.634749412537
7.598,-0.923499446976,0.923499678772,-0.924355448197,-0.922369518776,,-0.249281521939,0.249281729906,-0.249765881300,-0.248804567246,,-1.362116381365,1.362116430892,-1.362585857320,-1.361430570439,,-2.453392149041,2.453392688646,-2.455420607529,-2.450686738513,,-2.926413524752,2.926413850426,-2.928598344503,-2.924480848567,,-4.398089427187,4.398089445047,-4.398645760683,-4.397365742866,,-5.739259766897,5.739259794207,-5.740428947144,-5.738504896272,,-2.022670269012,2.022671937943,-2.026600360870,-2.018800258636,,-7.486810207367,7.486812114716,-7.493749618530,-7.477649688721,,-5.541089534760,5.541089534760,-5.542999267578,-5.538299560547,,-10.002479553223,10.002482414246,-10.010749816895,-9.991449832916,,-7.889610767365,7.889611721039,-7.895501136780,-7.884400367737,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-8.932519912720,8.932519912720,-8.933649539948,-8.931049823761,,-11.633479118347,11.633480072021,-11.635849475861,-11.631949424744,
7.637,,,,,-0.924885868512,,,,,-0.249433141346,,,,,-1.362659703783,,,,,-2.455445168677,,,,,-2.926632275567,,,,,-4.398695064378,,,,,-5.739343536859,,,,,-2.023900508881,,,,,-7.498049736023,,,,,-5.543299674988,,,,,-10.010849952698,,,,,-7.890200614929,,,,,0.000000000000,,,,,-8.933749675751,,,,,-11.633649349213
7.737,,,,,-0.924602248334,,,,,-0.249630246575,,,,,-1.362635088295,,,,,-2.452722506866,,,,,-2.928152989917,,,,,-4.398892044375,,,,,-5.739244970125,,,,,-2.025499820709,,,,,-7.495750427246,,,,,-5.543199539185,,,,,-9.999749660492,,,,,-7.894300460815,,,,,0.000000000000,,,,,-8.934149742126,,,,,-11.633449554443
7.838,,,,,-0.923307076973,,,,,-0.249778222415,,,,,-1.362684319270,,,,,-2.455592301654,,,,,-2.929080487713,,,,,-4.398448780685,,,,,-5.739442338835,,,,,-2.026700496674,,,,,-7.485250473022,,,,,-5.543399810791,,,,,-10.011449813843,,,,,-7.896800994873,,,,,0.000000000000,,,,,-8.933249473572,,,,,-11.633849620819
7.939,,,,,-0.924515903577,,,,,-0.249383776888,,,,,-1.362856393250,,,,,-2.455445168677,,,,,-2.927893347132,,,,,-4.398153428078,,,,,-5.740182177445,,,,,-2.023499965668,,,,,-7.495050430298,,,,,-5.544099807739,,,,,-10.010849952698,,,,,-7.893600463867,,,,,0.000000000000,,,,,-8.932649612427,,,,,-11.635349273682
8.040,,,,,-0.923936076180,,,,,-0.249543976308,,,,,-1.362905389791,,,,,-2.452158419151,,,,,-2.926224417078,,,,,-4.398399711770,,,,,-5.740428947144,,,,,-2.024799823761,,,,,-7.490349769592,,,,,-5.544299125671,,,,,-9.997449874878,,,,,-7.889101028442,,,,,0.000000000000,,,,,-8.933149814606,,,,,-11.635849475861
8.141,,,,,-0.924750234308,,,,,-0.249741199071,,,,,-1.362905389791,,,,,-2.454856402856,,,,,-2.925445488723,,,,,-4.398645760683,,,,,-5.740330380410,,,,,-2.026400089264,,,,,-7.496950149536,,,,,-5.544299125671,,,,,-10.008449554443,,,,,-7.887001037598,,,,,0.000000000000,,,,,-8.933649539948,,,,,-11.635649681091
8.241,,,,,-0.923196028675,,,,,-0.249248259697,,,,,-1.363077463771,,,,,-2.455469612868,,,,,-2.927188703497,,,,,-4.398892044375,,,,,-5.739639707546,,,,,-2.022400379181,,,,,-7.484350204468,,,,,-5.544999122620,,,,,-10.010949611664,,,,,-7.891700744629,,,,,0.000000000000,,,,,-8.934149742126,,,,,-11.634249687195
8.343,,,,,-0.925255951082,,,,,-0.249568658537,,,,,-1.363102079258,,,,,-2.452992328628,,,,,-2.928598344503,,,,,-4.399286004371,,,,,-5.739097002403,,,,,-2.025000095367,,,,,-7.501049995422,,,,,-5.545099258423,,,,,-10.000849723816,,,,,-7.895501136780,,,,,0.000000000000,,,,,-8.934949874878,,,,,-11.633149623871
8.444,,,,,-0.925058558026,,,,,-0.249778222415,,,,,-1.363126694746,,,,,-2.451913158537,,,,,-2.929599773282,,,,,-4.399335073286,,,,,-5.739343536859,,,,,-2.026700496674,,,,,-7.499449729919,,,,,-5.545199394226,,,,,-9.996449947357,,,,,-7.898200988770,,,,,0.000000000000,,,,,-8.935049533844,,,,,-11.633649349213
8.545,,,,,-0.923788090206,,,,,-0.249543976308,,,,,-1.363274153238,,,,,-2.455813001119,,,,,-2.927782273788,,,,,-4.398645760683,,,,,-5.739590306557,,,,,-2.024799823761,,,,,-7.489150047302,,,,,-5.545799255371,,,,,-10.012349605560,,,,,-7.893301010132,,,,,0.000000000000,,,,,-8.933649539948,,,,,-11.634149551392
8.598,-0.924329603587,0.924329861263,-0.925255951082,-0.923196028675,,-0.249564967956,0.249565023589,-0.249778222415,-0.249248259697,,-1.362922667519,1.362922683477,-1.363274153238,-1.362635088295,,-2.454240806903,2.454241269499,-2.455813001119,-2.451913158537,,-2.927659810120,2.927660069999,-2.929599773282,-2.925445488723,,-4.398739367269,4.398739381624,-4.399335073286,-4.398153428078,,-5.739664290418,5.739664308323,-5.740428947144,-5.739097002403,,-2.024970054626,2.024970531464,-2.026700496674,-2.022400379181,,-7.493540287018,7.493542194366,-7.501049995422,-7.484350204468,,-5.544369220734,5.544369697571,-5.545799255371,-5.543199539185,,-10.005939483643,10.005941390991,-10.012349605560,-9.996449947357,,-7.892971038818,7.892971515656,-7.898200988770,-7.887001037598,,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,-8.933839797974,8.933839797974,-8.935049533844,-8.932649612427,,-11.634299278259,11.634299278259,-11.635849475861,-11.633149623871,
8.647,,,,,-0.925132551013,,,,,-0.250197232636,,,,,-1.363397230675,,,,,-2.452403679764,,,,,-2.926298348062,,,,,-4.398695064378,,,,,-5.740182177445,,,,,-2.030100345612,,,,,-7.500049591064,,,,,-5.546299934387,,,,,-9.998449802399,,,,,-7.889300346375,,,,,0.000000000000,,,,,-8.933749675751,,,,,-11.635349273682
8.747,,,,,-0.924540489482,,,,,-0.250246479560,,,,,-1.363421611730,,,,,-2.453899921551,,,,,-2.925705131508,,,,,-4.398892044375,,,,,-5.739985043978,,,,,-2.030499935150,,,,,-7.495249748230,,,,,-5.546399116516,,,,,-10.004549980164,,,,,-7.887701034546,,,,,0.000000000000,,,,,-8.934149742126,,,,,-11.634949684143
8.848,,,,,-0.925403937056,,,,,-0.249691952148,,,,,-1.363470842705,,,,,-2.455714873482,,,,,-2.926298348062,,,,,-4.398842740681,,,,,-5.739985043978,,,,,-2.026000499725,,,,,-7.502249717712,,,,,-5.546599388123,,,,,-10.011949539185,,,,,-7.889300346375,,,,,0.000000000000,,,,,-8.934049606323,,,,,-11.634949684143
8.949,,,,,-0.923689393678,,,,,-0.250221914865,,,,,-1.363520073680,,,,,-2.453433844515,,,,,-2.929043345352,,,,,-4.399581356978,,,,,-5.739097002403,,,,,-2.030300617218,,,,,-7.488349914551,,,,,-5.546799659729,,,,,-10.002649784088,,,,,-7.896700859070,,,,,0.000000000000,,,,,-8.935549736023,,,,,-11.633149623871
9.049,,,,,-0.925786371397,,,,,-0.250246479560,,,,,-1.363642916684,,,,,-2.452820634503,,,,,-2.929710846626,,,,,-4.399679729588,,,,,-5.739146168148,,,,,-2.030499935150,,,,,-7.505350112915,,,,,-5.547299385071,,,,,-10.000149726868,,,,,-7.898500442505,,,,,0.000000000000,,,,,-8.935749530792,,,,,-11.633249282837
9.151,,,,,-0.925786371397,,,,,-0.250012350987,,,,,-1.363642916684,,,,,-2.456990415804,,,,,-2.929191561057,,,,,-4.399187396983,,,,,-5.739491504581,,,,,-2.028600215912,,,,,-7.505350112915,,,,,-5.547299385071,,,,,-10.017149925232,,,,,-7.897100448608,,,,,0.000000000000,,,,,-8.934749603271,,,,,-11.633949279785
9.254,,,,,-0.924059476249,,,,,-0.250345090942,,,,,-1.363667532172,,,,,-2.452501807401,,,,,-2.926335490422,,,,,-4.398892044375,,,,,-5.739935642990,,,,,-2.031300067902,,,,,-7.491350173950,,,,,-5.547399520874,,,,,-9.998849868774,,,,,-7.889400482178,,,,,0.000000000000,,,,,-8.934149742126,,,,,-11.634849548340
9.355,,,,,-0.925379351151,,,,,-0.249938421835,,,,,-1.363765759688,,,,,-2.454439448117,,,,,-2.926075847637,,,,,-4.398990416985,,,,,-5.740330380410,,,,,-2.028000354767,,,,,-7.502050399780,,,,,-5.547799110413,,,,,-10.006749629974,,,,,-7.888700485229,,,,,0.000000000000,,,,,-8.934349536896,,,,,-11.635649681091
9.457,,,,,-0.924787171984,,,,,-0.249667269919,,,,,-1.363814990663,,,,,-2.456180950518,,,,,-2.927040487793,,,,,-4.398990416985,,,,,-5.740231578434,,,,,-2.025800228119,,,,,-7.497249603271,,,,,-5.547999382019,,,,,-10.013849735260,,,,,-7.891301155090,,,,,0.000000000000,,,,,-8.934349536896,,,,,-11.635449409485
9.558,,,,,-0.925613681882,,,,,-0.250406678980,,,,,-1.363814990663,,,,,-2.453556533301,,,,,-2.929673704266,,,,,-4.399286004371,,,,,-5.740034209723,,,,,-2.031799793243,,,,,-7.503950119019,,,,,-5.547999382019,,,,,-10.003149986267,,,,,-7.898400306702,,,,,0.000000000000,,,,,-8.934949874878,,,,,-11.635049343109
